StartTime: 2020-01-03 12:55:25.884
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	14:49:15.056	-0.0044	0.1172	0.9922	-25.7568	16.2964	41.8091	3.1531	-3.3508	-122.3657	39.7536 
0x50	14:49:15.106	-0.0762	0.1201	0.9976	-38.3911	27.0386	65.9790	1.5381	-1.5161	-120.6354	39.7448 
0x50	14:49:15.155	-0.0479	0.0918	0.9883	5.6152	17.4561	-50.6592	1.9446	-0.4999	-123.1403	39.7448 
0x50	14:49:15.204	-0.0781	0.0757	0.9741	2.9907	11.2305	-28.6865	1.6370	0.0934	-123.8214	39.7360 
0x50	14:49:15.251	-0.0273	0.0820	1.0273	1.5259	1.6479	-29.2358	1.7688	0.2472	-125.2826	39.7448 
0x50	14:49:15.300	-0.0815	0.0918	0.9893	14.0381	12.4512	-33.1421	1.7303	0.9119	-126.2549	39.7389 
0x50	14:49:15.349	-0.0337	0.0903	1.0801	-27.8320	0.2441	20.5688	0.4340	0.9174	-125.2277	39.7478 
0x50	14:49:15.398	-0.0513	0.0679	1.0381	12.0850	-1.8311	-12.9395	0.8295	1.0327	-125.6616	39.7272 
0x50	14:49:15.446	-0.0757	0.0669	1.0317	-18.7378	1.9531	36.8652	0.0000	1.1755	-123.8159	39.7331 
0x50	14:49:15.504	-0.0889	0.0469	1.0210	7.8735	0.6714	2.1973	0.0275	1.3458	-122.9205	39.7536 
0x50	14:49:15.545	-0.0669	0.0557	1.0225	-10.4370	6.5308	-0.6104	-0.4230	1.7139	-122.9480	39.7331 
0x50	14:49:15.594	-0.0923	0.0474	1.0283	11.4746	-1.9531	-26.9775	0.0494	1.9336	-123.9862	39.7331 
0x50	14:49:15.643	-0.0713	0.0366	0.9966	-5.7983	-3.2349	6.6528	-0.1813	1.8127	-123.6566	39.7331 
0x50	14:49:15.691	-0.0811	0.0425	1.0356	-2.8076	0.3052	7.8735	-0.1758	2.0435	-123.3545	39.7184 
0x50	14:49:15.740	-0.1045	0.0381	0.9927	-8.3008	-0.1831	22.3389	-0.4999	2.1149	-122.2394	39.7272 
0x50	14:49:15.789	-0.0913	0.0361	1.0254	5.6763	-2.5635	-10.0708	-0.2911	2.1973	-122.5305	39.7213 
0x50	14:49:15.906	-0.0815	0.0391	1.0171	-5.4321	-5.1270	-7.9956	-0.5273	1.9885	-122.9260	39.7389 
0x50	14:49:15.936	-0.0708	0.0396	1.0093	-3.9063	4.2725	-9.2163	-0.5603	2.2083	-123.2721	39.7242 
0x50	14:49:15.984	-0.0771	0.0244	0.9912	-4.5776	-2.0142	11.7798	-0.7251	2.1588	-122.6788	39.7272 
0x50	14:49:16.033	-0.0791	0.0283	1.0024	-2.4414	0.0000	-4.8828	-0.7416	2.2742	-122.8876	39.7301 
